f7fdfb9ecfde:70,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:71,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:51,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:49,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:71,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:51,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:50,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:51,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:71,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:69,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:68,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:50,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:51,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:49,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:68,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:11 GMT,127
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:11 GMT,0
f7fdfb9ecfde:48,Thu, 09 Feb 2017 18:01:12 GMT,127
f7fdfb9ecfde:51,Thu, 09 Feb 2017 18:01:12 GMT,0
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:12 GMT,127
f7fdfb9ecfde:48,Thu, 09 Feb 2017 18:01:13 GMT,0
f7fdfb9ecfde:50,Thu, 09 Feb 2017 18:01:13 GMT,0
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:13 GMT,0
f7fdfb9ecfde:48,Thu, 09 Feb 2017 18:01:13 GMT,127
